property_type,region,area_m2,price_usd,lat,lon,state
apartment,Northeast,250,378763.96,-38.5236444,-38.5236444,Bahia
apartment,Northeast,140,233571.11,-38.460407,-38.460407,Bahia
apartment,Northeast,215,394545.79,-38.5236444,-38.5236444,Bahia
apartment,Northeast,143,206741.99,-38.4053527,-38.4053527,Bahia
house,Northeast,220,126254.65,-38.6910581589,-38.6910581589,Bahia
apartment,Northeast,175,505018.62,-38.5245971,-38.5245971,Bahia
apartment,Northeast,130,205163.81,-38.5163816,-38.5163816,Bahia
apartment,Northeast,91,190541.0,-38.4573653,-38.4573653,Bahia
apartment,Northeast,128,454516.76,-38.5133791,-38.5133791,Bahia
apartment,Northeast,85,142036.48,-38.5199433,-38.5199433,Bahia
apartment,Northeast,99,230414.74,-38.5233928,-38.5233928,Bahia
apartment,Northeast,195,331418.47,-38.4053527,-38.4053527,Bahia
apartment,Northeast,55,78909.15,-38.4294106,-38.4294106,Bahia
apartment,Northeast,62,88378.25,-38.4242989,-38.4242989,Bahia
house,Northeast,120,83643.7,-38.31262,-38.31262,Bahia
apartment,Northeast,70,107657.74,-38.4468721,-38.4468721,Bahia
apartment,Northeast,110,171628.28,-38.4560755,-38.4560755,Bahia
apartment,Northeast,190,131061.59,-38.4915625,-38.4915625,Bahia
apartment,Northeast,54,98296.19,-38.473164,-38.473164,Bahia
apartment,Northeast,160,277725.76,-38.405651,-38.405651,Bahia
apartment,Northeast,80,117019.28,-38.440117,-38.440117,Bahia
apartment,Northeast,122,96735.94,-38.502075,-38.502075,Bahia
apartment,Northeast,80,117019.28,-38.440117,-38.440117,Bahia
apartment,Northeast,160,277725.76,-38.405651,-38.405651,Bahia
apartment,Northeast,54,98296.19,-38.473164,-38.473164,Bahia
apartment,Northeast,73,234038.56,-38.5047,-38.5047,Bahia
house,Northeast,120,106097.48,-38.32711,-38.32711,Bahia
apartment,Northeast,75,109217.99,-38.4468721,-38.4468721,Bahia
apartment,Northeast,90,130142.2,-38.435127,-38.435127,Bahia
apartment,Northeast,155,426109.46,-38.4727763,-38.4727763,Bahia
apartment,Northeast,90,130142.2,-38.435127,-38.435127,Bahia
apartment,Northeast,138,280846.28,-40.827396,-40.827396,Bahia
house,Northeast,220,171628.28,-39.029449,-39.029449,Bahia
apartment,Northeast,89,131061.59,-38.510612,-38.510612,Bahia
house,Northeast,250,240279.59,-38.32711,-38.32711,Bahia
apartment,Northeast,56,78012.85,-38.486305,-38.486305,Bahia
apartment,Northeast,56,78012.85,-38.486305,-38.486305,Bahia
apartment,Northeast,82,156025.71,-38.439724,-38.439724,Bahia
apartment,Northeast,115,156025.71,-38.5047,-38.5047,Bahia
apartment,Northeast,230,249641.14,-38.516796,-38.516796,Bahia
apartment,Northeast,230,249641.14,-38.516796,-38.516796,Bahia
apartment,Northeast,75,84253.88,-38.482941,-38.482941,Bahia
apartment,Northeast,75,84253.88,-38.482941,-38.482941,Bahia
apartment,Northeast,54,75828.49,-38.486305,-38.486305,Bahia
apartment,Northeast,80,124820.57,-38.498463,-38.498463,Bahia
house,Northeast,110,81133.37,-38.2849718,-38.2849718,Bahia
apartment,Northeast,135,202833.42,-38.4560755,-38.4560755,Bahia
apartment,Northeast,53,99856.45,-38.526047,-38.526047,Bahia
apartment,Northeast,72,102976.97,-38.45739,-38.45739,Bahia
apartment,Northeast,53,99856.45,-38.526047,-38.526047,Bahia
apartment,Northeast,72,102976.97,-38.45739,-38.45739,Bahia
apartment,Northeast,150,227797.54,-40.822427,-40.822427,Bahia
apartment,Northeast,95,143543.65,-38.479004,-38.479004,Bahia
apartment,Northeast,85,104537.22,-38.32711,-38.32711,Bahia
apartment,Northeast,132,215315.48,-38.403465,-38.403465,Bahia
apartment,Northeast,211,374461.71,-38.532276,-38.532276,Bahia
apartment,Northeast,132,215315.48,-38.403465,-38.403465,Bahia
apartment,Northeast,95,143543.65,-38.479004,-38.479004,Bahia
apartment,Northeast,85,104537.22,-38.32711,-38.32711,Bahia
apartment,Northeast,184,436871.99,-38.486431,-38.486431,Bahia
apartment,Northeast,172,305810.39,-38.40873,-38.40873,Bahia
apartment,Northeast,184,436871.99,-38.486431,-38.486431,Bahia
apartment,Northeast,90,171628.28,-38.516327,-38.516327,Bahia
apartment,Northeast,90,171628.28,-38.516327,-38.516327,Bahia
apartment,Northeast,106,162266.74,-38.5047,-38.5047,Bahia
apartment,Northeast,106,162266.74,-38.5047,-38.5047,Bahia
apartment,Northeast,130,168507.77,-38.456074,-38.456074,Bahia
apartment,Northeast,235,299854.8,-38.5200581,-38.5200581,Bahia
apartment,Northeast,115,127941.08,-38.444553,-38.444553,Bahia
apartment,Northeast,115,127941.08,-38.444553,-38.444553,Bahia
apartment,Northeast,230,265243.71,-38.52309,-38.52309,Bahia
house,Northeast,151,94690.99,-39.035904,-39.035904,Bahia
apartment,Northeast,107,137302.62,-39.064465,-39.064465,Bahia
apartment,Northeast,98,131061.59,-38.518372,-38.518372,Bahia
apartment,Northeast,132,109217.99,-38.52309,-38.52309,Bahia
apartment,Northeast,110,152905.19,-39.7,-39.7,Bahia
house,Northeast,130,135723.75,-41.7007272,-41.7007272,Bahia
apartment,Northeast,134,234038.56,-38.45739,-38.45739,Bahia
apartment,Northeast,95,246520.62,-38.45739,-38.45739,Bahia
apartment,Northeast,168,154465.45,-38.470348,-38.470348,Bahia
house,Northeast,250,156025.71,-38.32711,-38.32711,Bahia
apartment,Northeast,115,118579.54,-38.52309,-38.52309,Bahia
apartment,Northeast,70,98400.2,-38.43898,-38.43898,Bahia
apartment,Northeast,178,140423.14,-38.45739,-38.45739,Bahia
apartment,Northeast,117,176933.15,-38.465279,-38.465279,Bahia
apartment,Northeast,60,90494.91,-38.49419,-38.49419,Bahia
apartment,Northeast,58,113898.77,-38.456074,-38.456074,Bahia
house,Northeast,225,152905.19,-38.371223,-38.371223,Bahia
apartment,Northeast,134,280846.28,-38.52298,-38.52298,Bahia
house,Northeast,240,218435.99,-38.32711,-38.32711,Bahia
apartment,Northeast,95,246520.62,-38.45739,-38.45739,Bahia
apartment,Northeast,168,154465.45,-38.470348,-38.470348,Bahia
house,Northeast,250,156025.71,-38.32711,-38.32711,Bahia
apartment,Northeast,115,118579.54,-38.52309,-38.52309,Bahia
apartment,Northeast,70,98400.2,-38.43898,-38.43898,Bahia
apartment,Northeast,178,140423.14,-38.45739,-38.45739,Bahia
apartment,Northeast,77,109217.99,-38.444553,-38.444553,Bahia
apartment,Northeast,161,343256.56,-38.456074,-38.456074,Bahia
apartment,Northeast,77,109217.99,-38.444553,-38.444553,Bahia
apartment,Northeast,161,343256.56,-38.456074,-38.456074,Bahia
apartment,Northeast,70,118579.54,-38.32711,-38.32711,Bahia
apartment,Northeast,95,93615.42,-38.510612,-38.510612,Bahia
apartment,Northeast,87,101416.71,-38.45739,-38.45739,Bahia
apartment,Northeast,110,140423.14,-38.5237408,-38.5237408,Bahia
apartment,Northeast,170,296448.85,-38.456074,-38.456074,Bahia
apartment,Northeast,90,262123.19,-38.45739,-38.45739,Bahia
apartment,Northeast,170,296448.85,-38.456074,-38.456074,Bahia
apartment,Northeast,90,262123.19,-38.45739,-38.45739,Bahia
apartment,Northeast,194,452474.56,-38.52309,-38.52309,Bahia
apartment,Northeast,113,104537.22,-38.4468721,-38.4468721,Bahia
apartment,Northeast,194,452474.56,-38.52309,-38.52309,Bahia
apartment,Northeast,105,171628.28,-38.479481,-38.479481,Bahia
apartment,Northeast,99,258475.31,-38.52298,-38.52298,Bahia
apartment,Northeast,100,273625.41,-38.52298,-38.52298,Bahia
apartment,Northeast,69,93615.42,-38.4919634,-38.4919634,Bahia
apartment,Northeast,80,146664.17,-38.45739,-38.45739,Bahia
apartment,Northeast,230,234038.56,-38.52298,-38.52298,Bahia
apartment,Northeast,76,118579.54,-38.440117,-38.440117,Bahia
apartment,Northeast,80,146664.17,-38.45739,-38.45739,Bahia
apartment,Northeast,230,234038.56,-38.52298,-38.52298,Bahia
apartment,Northeast,76,118579.54,-38.440117,-38.440117,Bahia
apartment,Northeast,125,105161.33,-38.374547,-38.374547,Bahia
apartment,Northeast,119,202833.42,-38.4560755,-38.4560755,Bahia
apartment,Northeast,110,180989.82,-38.4560755,-38.4560755,Bahia
apartment,Northeast,85,93303.37,-38.4839945,-38.4839945,Bahia
apartment,Northeast,137,215315.48,-38.45739,-38.45739,Bahia
apartment,Northeast,68,93615.42,-38.444553,-38.444553,Bahia
apartment,Northeast,137,215315.48,-38.45739,-38.45739,Bahia
apartment,Northeast,120,180989.82,-38.456074,-38.456074,Bahia
apartment,Northeast,70,109217.99,-38.45739,-38.45739,Bahia
house,Northeast,97,99856.45,-38.32711,-38.32711,Bahia
apartment,Northeast,80,137302.62,-38.528656,-38.528656,Bahia
apartment,Northeast,70,109217.99,-38.45739,-38.45739,Bahia
house,Northeast,97,99856.45,-38.32711,-38.32711,Bahia
apartment,Northeast,83,140458.3,-38.4573653,-38.4573653,Bahia
apartment,Northeast,72,84253.88,-39.053897,-39.053897,Bahia
apartment,Northeast,155,360747.98,-38.417938,-38.417938,Bahia
apartment,Northeast,80,115459.02,-38.52309,-38.52309,Bahia
apartment,Northeast,89,152905.19,-38.45739,-38.45739,Bahia
apartment,Northeast,107,156025.71,-38.43898,-38.43898,Bahia
apartment,Northeast,89,152905.19,-38.45739,-38.45739,Bahia
apartment,Northeast,107,156025.71,-38.43898,-38.43898,Bahia
apartment,Northeast,58,84253.88,-39.061959,-39.061959,Bahia
apartment,Northeast,58,74892.34,-39.026809,-39.026809,Bahia
apartment,Northeast,105,106097.48,-38.4958405,-38.4958405,Bahia
apartment,Northeast,134,358235.03,-38.52298,-38.52298,Bahia
apartment,Northeast,134,358375.46,-38.52298,-38.52298,Bahia
apartment,Northeast,134,358375.46,-38.52298,-38.52298,Bahia
apartment,Northeast,134,356590.52,-38.52298,-38.52298,Bahia
apartment,Northeast,134,366451.35,-38.52298,-38.52298,Bahia
apartment,Northeast,125,248080.88,-38.45739,-38.45739,Bahia
apartment,Northeast,110,134182.11,-38.456074,-38.456074,Bahia
apartment,Northeast,80,112338.51,-38.435127,-38.435127,Bahia
apartment,Northeast,125,248080.88,-38.45739,-38.45739,Bahia
apartment,Northeast,110,134182.11,-38.456074,-38.456074,Bahia
apartment,Northeast,80,112338.51,-38.435127,-38.435127,Bahia
apartment,Northeast,59,85814.14,-38.434219,-38.434219,Bahia
apartment,Northeast,97,102976.97,-38.435127,-38.435127,Bahia
apartment,Northeast,97,102976.97,-38.435127,-38.435127,Bahia
apartment,Northeast,155,399425.82,-38.489021,-38.489021,Bahia
apartment,Northeast,155,399425.82,-38.489021,-38.489021,Bahia
apartment,Northeast,78,171628.28,-38.5257172,-38.5257172,Bahia
apartment,Northeast,151,312051.42,-38.465279,-38.465279,Bahia
apartment,Northeast,89,209074.45,-38.45739,-38.45739,Bahia
apartment,Northeast,151,312051.42,-38.465279,-38.465279,Bahia
apartment,Northeast,89,202833.42,-38.45739,-38.45739,Bahia
apartment,Northeast,89,209074.45,-38.45739,-38.45739,Bahia
apartment,Northeast,162,390064.28,-38.516796,-38.516796,Bahia
house,Northeast,180,102976.97,-38.42057,-38.42057,Bahia
apartment,Northeast,112,109217.99,-38.444553,-38.444553,Bahia
apartment,Northeast,230,274605.25,-38.52309,-38.52309,Bahia
apartment,Northeast,180,358859.13,-38.52309,-38.52309,Bahia
apartment,Northeast,230,274605.25,-38.52309,-38.52309,Bahia
apartment,Northeast,180,358859.13,-38.52309,-38.52309,Bahia
apartment,Northeast,54,88934.65,-38.5047,-38.5047,Bahia
house,Northeast,237,140423.14,-38.366131,-38.366131,Bahia
apartment,Northeast,90,221556.51,-38.498463,-38.498463,Bahia
apartment,Northeast,92,174748.79,-38.45739,-38.45739,Bahia
apartment,Northeast,243,421269.42,-38.403465,-38.403465,Bahia
apartment,Northeast,107,209074.45,-38.456074,-38.456074,Bahia
apartment,Northeast,90,221556.51,-38.498463,-38.498463,Bahia
apartment,Northeast,92,174748.79,-38.45739,-38.45739,Bahia
apartment,Northeast,243,421269.42,-38.403465,-38.403465,Bahia
apartment,Northeast,137,212194.96,-38.4560755,-38.4560755,Bahia
apartment,Northeast,180,196592.39,-40.816076,-40.816076,Bahia
apartment,Northeast,211,374461.71,-38.532276,-38.532276,Bahia
apartment,Northeast,142,262123.19,-38.40873,-38.40873,Bahia
apartment,Northeast,142,327653.99,-38.40873,-38.40873,Bahia
house,Northeast,210,279286.02,-38.32711,-38.32711,Bahia
apartment,Northeast,106,140423.14,-38.532276,-38.532276,Bahia
apartment,Northeast,118,152905.19,-38.465279,-38.465279,Bahia
apartment,Northeast,89,174748.79,-38.45739,-38.45739,Bahia
apartment,Northeast,82,112338.51,-38.443554,-38.443554,Bahia
apartment,Northeast,85,115459.02,-38.431129,-38.431129,Bahia
apartment,Northeast,118,152905.19,-38.465279,-38.465279,Bahia
apartment,Northeast,89,174748.79,-38.45739,-38.45739,Bahia
apartment,Northeast,82,112338.51,-38.443554,-38.443554,Bahia
apartment,Northeast,85,115459.02,-38.431129,-38.431129,Bahia
house,Northeast,226,309323.9,-38.3848571777,-38.3848571777,Bahia
apartment,Northeast,70,205163.81,-38.4574270248,-38.4574270248,Bahia
apartment,Northeast,60,142036.48,-38.4037775,-38.4037775,Bahia
apartment,Northeast,61,113629.19,-38.4559668,-38.4559668,Bahia
apartment,Northeast,243,284072.97,-38.5233928,-38.5233928,Bahia
house,Northeast,160,198851.08,-38.3337450027,-38.3337450027,Bahia
house,Northeast,155,156240.13,-38.3671331406,-38.3671331406,Bahia
apartment,Northeast,211,362982.13,-38.4089007,-38.4089007,Bahia
apartment,Northeast,87,119941.92,-38.4521996,-38.4521996,Bahia
apartment,Northeast,55,104849.27,-38.405651,-38.405651,Bahia
apartment,Northeast,110,124820.57,-38.45739,-38.45739,Bahia
apartment,Northeast,77,81133.37,-38.323158,-38.323158,Bahia
house,Northeast,120,123098.28,-41.5957397,-41.5957397,Bahia
house,Northeast,150,119941.92,-38.3033967,-38.3033967,Bahia
apartment,Northeast,98,156025.71,-38.479004,-38.479004,Bahia
apartment,Northeast,98,156025.71,-38.479004,-38.479004,Bahia
apartment,Northeast,129,436871.99,-38.489021,-38.489021,Bahia
apartment,Northeast,104,124820.57,-38.4838685,-38.4838685,Bahia
apartment,Northeast,78,201273.16,-38.43898,-38.43898,Bahia
apartment,Northeast,129,436871.99,-38.489021,-38.489021,Bahia
apartment,Northeast,104,124820.57,-38.4838685,-38.4838685,Bahia
apartment,Northeast,78,201273.16,-38.43898,-38.43898,Bahia
apartment,Northeast,77,101003.72,-41.7007272,-41.7007272,Bahia
apartment,Northeast,90,209074.45,-38.45739,-38.45739,Bahia
apartment,Northeast,90,212194.96,-38.45739,-38.45739,Bahia
apartment,Northeast,90,209074.45,-38.45739,-38.45739,Bahia
apartment,Northeast,69,85814.14,-39.027649,-39.027649,Bahia
apartment,Northeast,117,120139.79,-38.5167332,-38.5167332,Bahia
apartment,Northeast,108,133181.05,-38.32711,-38.32711,Bahia
apartment,Northeast,108,133181.05,-38.32711,-38.32711,Bahia
apartment,Northeast,62,77638.39,-38.32711,-38.32711,Bahia
house,Northeast,140,131061.59,-38.362667,-38.362667,Bahia
apartment,Northeast,215,405666.85,-38.481049,-38.481049,Bahia
apartment,Northeast,195,358859.13,-38.40873,-38.40873,Bahia
apartment,Northeast,91,171628.28,-38.444553,-38.444553,Bahia
apartment,Northeast,85,84253.88,-38.5047,-38.5047,Bahia
apartment,Northeast,143,252761.65,-38.403465,-38.403465,Bahia
apartment,Northeast,150,230918.05,-38.456074,-38.456074,Bahia
apartment,Northeast,150,230918.05,-38.456074,-38.456074,Bahia
apartment,Northeast,143,252761.65,-38.403465,-38.403465,Bahia
apartment,Northeast,57,107033.63,-39.027649,-39.027649,Bahia
apartment,Northeast,159,131061.59,-39.027649,-39.027649,Bahia
apartment,Northeast,155,271484.74,-38.45739,-38.45739,Bahia
apartment,Northeast,81,102976.97,-38.32711,-38.32711,Bahia
apartment,Northeast,166,374461.71,-38.403465,-38.403465,Bahia
apartment,Northeast,112,199712.91,-38.403465,-38.403465,Bahia
apartment,Northeast,116,140423.14,-38.45739,-38.45739,Bahia
apartment,Northeast,95,124820.57,-38.465279,-38.465279,Bahia
apartment,Northeast,81,102976.97,-38.32711,-38.32711,Bahia
apartment,Northeast,166,374461.71,-38.403465,-38.403465,Bahia
apartment,Northeast,112,199712.91,-38.403465,-38.403465,Bahia
apartment,Northeast,142,277725.76,-38.403465,-38.403465,Bahia
apartment,Northeast,77,145728.01,-38.465279,-38.465279,Bahia
apartment,Northeast,112,249641.14,-38.40873,-38.40873,Bahia
apartment,Northeast,90,131061.59,-38.45739,-38.45739,Bahia
apartment,Northeast,90,131061.59,-38.45739,-38.45739,Bahia
apartment,Northeast,160,234038.56,-38.45739,-38.45739,Bahia
apartment,Northeast,128,187230.85,-38.4630607,-38.4630607,Bahia
apartment,Northeast,160,234038.56,-38.45739,-38.45739,Bahia
apartment,Northeast,128,187230.85,-38.4630607,-38.4630607,Bahia
apartment,Northeast,90,159146.22,-38.4776984,-38.4776984,Bahia
apartment,Northeast,105,227797.54,-38.489021,-38.489021,Bahia
apartment,Northeast,195,374461.71,-38.40873,-38.40873,Bahia
apartment,Northeast,89,179248.89,-38.45739,-38.45739,Bahia
apartment,Northeast,63,88934.65,-38.440117,-38.440117,Bahia
apartment,Northeast,54,84253.88,-38.400051,-38.400051,Bahia
apartment,Northeast,83,132621.85,-38.400051,-38.400051,Bahia
apartment,Northeast,113,179429.56,-38.400051,-38.400051,Bahia
apartment,Northeast,63,88934.65,-38.440117,-38.440117,Bahia
house,Northeast,196,186225.61,-41.7007272,-41.7007272,Bahia
apartment,Northeast,103,146664.17,-38.5186992,-38.5186992,Bahia
apartment,Northeast,103,146664.17,-38.5186992,-38.5186992,Bahia
apartment,Northeast,217,397702.16,-38.5236444,-38.5236444,Bahia
house,Northeast,198,199712.91,-38.32711,-38.32711,Bahia
house,Northeast,252,218435.99,-38.32711,-38.32711,Bahia
house,Northeast,220,237159.08,-38.32711,-38.32711,Bahia
apartment,Northeast,67,82069.52,-38.32711,-38.32711,Bahia
house,Northeast,165,230918.05,-38.32711,-38.32711,Bahia
house,Northeast,135,120139.79,-38.32711,-38.32711,Bahia
house,Northeast,240,202833.42,-38.32711,-38.32711,Bahia
house,Northeast,250,201273.16,-38.32711,-38.32711,Bahia
apartment,Northeast,75,96735.94,-38.32711,-38.32711,Bahia
house,Northeast,224,277725.76,-38.265358,-38.265358,Bahia
house,Northeast,180,202833.42,-38.32711,-38.32711,Bahia
house,Northeast,104,151344.94,-38.265358,-38.265358,Bahia
house,Northeast,243,249641.14,-38.32711,-38.32711,Bahia
house,Northeast,240,312051.42,-38.265358,-38.265358,Bahia
house,Northeast,247,280846.28,-38.32711,-38.32711,Bahia
house,Northeast,126,134182.11,-38.32711,-38.32711,Bahia
house,Northeast,139,124820.57,-38.32711,-38.32711,Bahia
house,Northeast,252,343256.56,-38.32711,-38.32711,Bahia
house,Northeast,158,205953.94,-38.32711,-38.32711,Bahia
house,Northeast,115,112338.51,-38.265358,-38.265358,Bahia
house,Northeast,200,229357.79,-38.32711,-38.32711,Bahia
house,Northeast,200,229357.79,-38.32711,-38.32711,Bahia
house,Northeast,230,202833.42,-39.056334,-39.056334,Bahia
house,Northeast,230,265243.71,-39.08381,-39.08381,Bahia
house,Northeast,91,140423.14,-40.819691,-40.819691,Bahia
house,Northeast,170,212194.96,-38.32711,-38.32711,Bahia
apartment,Northeast,68,78012.85,-38.444553,-38.444553,Bahia
apartment,Northeast,98,149784.68,-38.519306,-38.519306,Bahia
apartment,Northeast,98,149784.68,-38.519306,-38.519306,Bahia
apartment,Northeast,195,374461.71,-38.40873,-38.40873,Bahia
apartment,Northeast,80,98296.19,-38.4423526,-38.4423526,Bahia
apartment,Northeast,125,120139.79,-38.45739,-38.45739,Bahia
house,Northeast,205,193471.88,-38.265358,-38.265358,Bahia
house,Northeast,148,180989.82,-38.32711,-38.32711,Bahia
house,Northeast,220,110472.82,-38.23989,-38.23989,Bahia
apartment,Northeast,100,84253.88,-38.4941904,-38.4941904,Bahia
apartment,Northeast,115,165387.25,-38.4560755,-38.4560755,Bahia
apartment,Northeast,89,118579.54,-38.4560755,-38.4560755,Bahia
apartment,Northeast,130,93615.42,-38.4560755,-38.4560755,Bahia
apartment,Northeast,79,96735.94,-38.4560755,-38.4560755,Bahia
apartment,Northeast,160,168507.77,-38.5257172,-38.5257172,Bahia
apartment,Northeast,220,171628.28,-38.52309,-38.52309,Bahia
apartment,Northeast,220,171628.28,-38.52309,-38.52309,Bahia
house,Northeast,180,468077.13,-38.32711,-38.32711,Bahia
house,Northeast,225,246520.62,-38.32711,-38.32711,Bahia
house,Northeast,61,193471.88,-38.32711,-38.32711,Bahia
house,Northeast,240,246520.62,-38.32711,-38.32711,Bahia
house,Northeast,116,123260.31,-38.32711,-38.32711,Bahia
house,Northeast,87,92055.17,-38.32711,-38.32711,Bahia
house,Northeast,200,209074.45,-38.32711,-38.32711,Bahia
house,Northeast,162,202833.42,-38.32711,-38.32711,Bahia
house,Northeast,160,176309.05,-38.32711,-38.32711,Bahia
house,Northeast,160,140423.14,-38.32711,-38.32711,Bahia
house,Northeast,180,240279.59,-38.32711,-38.32711,Bahia
